id;Latitude;Longitude;Continent;Country;Administrative Area 1;Administrative Area 2;Administrative Area 3;Locality;SubLocality;Description;Status;Url;Images;Size;Types;
6428038568869888;34.23511165663063;-84.02103574954347;North America;United States;Georgia;Forsyth County;;Gainesville;;;UNCONFIRMED;http://www.trashout.me/illegal-dump/6428038568869888;http://lh3.googleusercontent.com/04Uar2Fp6PzNZAiG-7oGFcVwCYSiQkhK7WfK0b_xojIZjawcVoa3qjDIST8jegjyvfC4Mh0c0nPYcgcl_pej9Q=s1000, ;MEDIUM;HOUSEHOLD, CONSTRUCTION, ;
6409606985154560;34.234900432670706;-84.02071187280492;North America;United States;Georgia;Forsyth County;;Gainesville;;;UNCONFIRMED;http://www.trashout.me/illegal-dump/6409606985154560;http://lh3.googleusercontent.com/RfaF5HoNmudMiXnCqlEZAeGDBwn2bbTjTiNGSK952M3KVFHGwZSlFL-UH15yKvYR53R7v37pqwkyFZjyD12untQ=s1000, ;MEDIUM;CONSTRUCTION, ;
6103369374498816;34.34087329547325;-83.91602081254489;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6103369374498816;http://lh3.googleusercontent.com/tLBMfXVUBbavRLl-rIHLTkUQjYKgbVBTnZWN429Lc-dQJgzOgjaXG4ErdSM48UcCzjvALFuWNOYzwB3seagSbto=s1000, http://lh3.googleusercontent.com/g0607U011mc6_dVmHr-nMmKRd-SScXvjeKp2udjGCBHvWsFGXKfbLj7bfr8wBQS-EJlVH3u2HMlntAv8eMWPQA=s1000, ;SMALL;PLASTIC, ;
5036359643299840;34.34187019712696;-83.92267956406243;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5036359643299840;http://lh3.googleusercontent.com/VF-LvYALTYhP_b2PBkzvl12BVCU6Rs4GvXRddS92QiUBpyCm9h7ssSld5dZnP3_Ks0LsfV538VmrLNuMwWhQaRQ=s1000, http://lh3.googleusercontent.com/C7hE1FdHIgSENCot1RufSBVnc0TA4uDl8RDlxjoVTk894D-U0yvUU8GOg_sX30eKr_FrCRNGHARw8Bzruaodn5zz=s1000, ;SMALL;PLASTIC, ;
5039006081351680;34.33781448754886;-83.92611647963889;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5039006081351680;http://lh3.googleusercontent.com/eASt9ZEpKGlVzvQnwZvDrWbwq0AhBTf9dmr8HT37chQCsepGy2kkCUdcmFj6vN_X3kEJfgtbXu2ESeSkWzRTCg=s1000, http://lh3.googleusercontent.com/Zrd-Z2cLMZ35JzdSlVcyC3UTG1NcGHwTVq-6G7HCx0Qy0GGSsulK4RP4wcjfrpPkYfpYuftwkwXrLJzwjZRHH64=s1000, ;SMALL;PLASTIC, ;
4963413918744576;34.34461283966372;-83.93737798564503;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4963413918744576;http://lh3.googleusercontent.com/V-qeqnNKIVHRfXlhUwsVy2OEpr5s-_ROcokaLQ_vyqRox0SkEjZqqV1rsVXIfuFbAW6lDG2LjEmT99QZ2KTRO0nV=s1000, http://lh3.googleusercontent.com/TRqEaQgRiU9ARvvZd74Y3pKY4jH24lLrrrRLk1dy14agHBgWoTabtPtRD21JaX8Cyen2Jy-AtPmvBi1pHYAPq5eZ=s1000, ;SMALL;HOUSEHOLD, ;
5035793781358592;34.3436320312641;-83.92871939584978;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5035793781358592;http://lh3.googleusercontent.com/nbbpVi3zdV1ynfiBzxR1nqP1J3FuBS79UaOdVtJ4WI71CYmrJLH-rHdNVp-_9M2uv1McerTgvHOTr6AXE3jp6tc=s1000, http://lh3.googleusercontent.com/1S9ANPqODT58ZoyidEtP3Dack7PpGXLNGurLLgbPGQdXCtE08Xpf_B4jpb9bZA4W-x7c1UmBSqQ0SG5gNTrW69c=s1000, ;SMALL;PLASTIC, ;
6366651675049984;34.34385511561701;-83.92658603385456;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6366651675049984;http://lh3.googleusercontent.com/414F481BFwJToPWm68KtB8L4VqhjJgEA6MMT3fUdQpH14ug3L-DQa836y3IfgUlvdLCRoWEfbo_-K3L4m5MngA=s1000, http://lh3.googleusercontent.com/qx_ds-Pv4drKJjet6jownp6g21JSAm9LeXKfyhgf5quSKjFztOcPuFel5r92ccfoxN5CpS9GIHbtclHCVWSpMDU=s1000, ;SMALL;HOUSEHOLD, ;
6416340420132864;34.34574733025799;-83.92610390678414;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6416340420132864;http://lh3.googleusercontent.com/dGnAoieawW-tmPpUgaQ0ss_RI5_SX4-7FzpySCPKva2KZZzZgh7U6mB23V6ra9jUZ-g14-2vQ6oIM00uHVLDSC8=s1000, http://lh3.googleusercontent.com/a3acZxaMJbz9GJzN7jvXMzUydgXBFb7vk6L8vsJkd0H6e7AGzEsngsBrwt59Mbq32Lapw87v-B1X6cSI8Kisiug=s1000, ;SMALL;CONSTRUCTION, ;
6370788802297856;34.34373818806777;-83.92106571242579;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6370788802297856;http://lh3.googleusercontent.com/hWdh78n797ZJxGrn5tESSV2oPEtc1vBpFBajbz2hmHQWFReaJKA29w9JhkaGI7B0t1vThkwyivFS6TZQKNXCRbc=s1000, http://lh3.googleusercontent.com/xTHCFbiXXWTEJuxhYHWjSXof_zkNtl96LfWSY6PquKlLGlT3yulWEOwuxGoKWX7RmL4NK0E967UWWZ1JYjugOkKd=s1000, ;SMALL;HOUSEHOLD, ;
6371511430545408;34.34253689370522;-83.91760373495883;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6371511430545408;http://lh3.googleusercontent.com/6HV4Hj5r849_H0eGXzWvvi4FrQ5Hindt98SJePrNckxaIf3OrG4wW8JEKMVlKLP7G7W4Lc_7rspWbg77HdH0VAI=s1000, http://lh3.googleusercontent.com/FiGeUdsM6lTwcvFw_Eqgnhs2_NVKCrd6LFyX-ZN1oi0_g4R9bLnG7I9sZM5ZrYbZa3y98R-0MUw8kkDSpkJ6Lw=s1000, ;SMALL;PLASTIC, ;
6447144194015232;34.34486035726437;-83.90744511977202;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6447144194015232;http://lh3.googleusercontent.com/cPJaWY4aFflyYlHRXLxbnHvvVkwweVJReYp9SOYg8NgkP-dcsh4aV85D4ncJsBERMD7Xpoz_cqjd_lYFr7C7BUI=s1000, http://lh3.googleusercontent.com/i34Xdccgm2H3N9ct4NlahXr1cFMszzJ1f1dwIWaIj7gDrYj-b3kvxPi7XFy-6htKLchggow5clUVHARn35a7TMw=s1000, ;SMALL;HOUSEHOLD, ;
5724844243025920;34.23551759220123;-84.00842014707997;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5724844243025920;http://lh3.googleusercontent.com/bL3Pd4WAy0FIBLtoGBbKJkW1M5oz3t9DXyV2ylwdWp_4foFBD_CWtFtPVI6ocjjpWNrEH69_7P8mXsmD2FNK6OE=s1000, http://lh3.googleusercontent.com/GspoloKiJL6l_v9tmQkIxOomkO4j1xC6o3cB9pVTB6S_OMJfsFsQ8pQA7x5mQq4mXp38i4fCUEWLvWKB6KYF9Bs=s1000, ;MEDIUM;PLASTIC, ;
5000008382283776;34.2364739673531;-84.00785285987332;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5000008382283776;http://lh3.googleusercontent.com/7g8RglzSLeHTogHITCO3ciE4okxdoArOqOSakSMYKhM3OAtaM-glKTq4vL1m0Q5yIhlsNwH52rQ8YwO_9tgnQJI=s1000, http://lh3.googleusercontent.com/4hcgaN-4_hNeoQI5tAoQdu1AfNI9ln6xkjPY6odclY9RQQTRyFkkhIoCANvlXKXWTLZbQPLQsiLJLaexas4Frw=s1000, ;LARGE;PLASTIC, ;
6252868059267072;34.23692348882019;-84.00748179301992;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6252868059267072;http://lh3.googleusercontent.com/dRhcmkj5kn3Fv7aoztEVHedHGp68V1EHwA1JL914H95cwPeBznS-vAycxoNvUyi3-Pl0g2WXzex8NBqdNVwlOe8=s1000, http://lh3.googleusercontent.com/tH8284iY4588qIko0P-gfuCVIO6Rx6od0x_QhA6EdqNfXUSlO-B5aU1cBrOT-Ucvdhs-KNjIRwH7TrN41NMDvw=s1000, ;SMALL;HOUSEHOLD, ;
5032564234387456;34.23567844092309;-84.00966938592866;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5032564234387456;http://lh3.googleusercontent.com/2cbmc6DUf4gpDqz_O2lfhbbTM4dpHLrGMtD71dycr1nfTNju-9-vkpgxsGt-mqZ8rglSOXz1HW2qCTiLi_aMwA=s1000, http://lh3.googleusercontent.com/M0sLn9tg1KFc3H_maY7g8rVwVDsXlzpjJh-70xUi71yiqTNZ1tF3-YqtoFWMlVXQaWmGXAK-igwmrANt_izdlA=s1000, ;SMALL;HOUSEHOLD, ;
6434122390044672;34.24060021064639;-84.01139488451557;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6434122390044672;http://lh3.googleusercontent.com/tESq_IWrpkAs2xZyhbAEyE4KEa6inQXkEOvdbueub9jPrGTdz_gbJhRgLLWD5W3IbNpdGcUw9mlcsBTK8oJtswg=s1000, http://lh3.googleusercontent.com/m0BYfLwyce62KIclog2MGt663OBZUTFNOB4Y7ElQh4Y8XHVmVF2JK6E0QRzCNE9pYCr9pXSWzIMlNjdcvDKzkA=s1000, ;MEDIUM;PLASTIC, ;
5513738010492928;34.24318460285127;-84.01560922161119;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5513738010492928;http://lh3.googleusercontent.com/YgsRXxhUf7XoQKZiMHDS2aJuT6H-UJvywmsMUIMVIYrjXtmWZO9fXt26qLCFKnXXX-nHUdU6C0a9Bi_bp_sMups=s1000, http://lh3.googleusercontent.com/H_vLv3ftZidAAOcXC9MHAXs-wX5-Po5Pvjz2bArUxfE7UqdI9nlZtAM31Go0ExhPNHJJQWNSEZrRBchVwLqCqQ=s1000, ;SMALL;HOUSEHOLD, ;
6149640399355904;34.24250223211408;-84.01477740154044;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6149640399355904;http://lh3.googleusercontent.com/MZNqvaIPyH59F1OWpKmUjY7OxMztSBa_fg3LV4DTlPkBWVGndRwy2yykILtKzbGejrirZLR_k6ERMXiUDzHMQ4A=s1000, http://lh3.googleusercontent.com/tBv_MoB9rDFxmRXYl-NTZrRNpvqFzNHLncWHNfmCaBB3LLvspPqyYG5K-yZqi4whtTmLunEuF48NXTpGz_J63w=s1000, ;SMALL;HOUSEHOLD, ;
6076687963914240;34.240503567302824;-84.01446416981892;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6076687963914240;http://lh3.googleusercontent.com/ZqCI2dbN9GeO8Pbo5B31yL_B-WOakYeXKrsSddgeXnVDZztguE1DdDVZj8dkbNq7zDq-rySo9J1GlRB7rVOa8po=s1000, http://lh3.googleusercontent.com/LIXQOB-8il2RWcOl2s1M9_42AoCUesE5SwvsCEBPqM7HmcXAMNx3lHUWcexYBvqO2qjt8c98TODjlSRV5Zr5vQ=s1000, ;SMALL;PLASTIC, ;
6664635969175552;34.23937984745413;-84.01437230416016;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6664635969175552;http://lh3.googleusercontent.com/7NINVHjmIRsB2lbwab7hROUC27jtusBDY-UVEl-rc7zKy-eNys48LKhHCD7Xxbubsn5sImPdyXTUdYozd6tiNuN6=s1000, http://lh3.googleusercontent.com/lVfO1iy3f1HukNs6itB_ML1Wd5NAuKai9kzbMwrY2JzBrmA3vNHjsgavfCFS9jFuXNgp6AcHXk_DkYjOXt1ytOw=s1000, ;SMALL;HOUSEHOLD, ;
6336385577385984;34.227295909108804;-84.01509800933675;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6336385577385984;http://lh3.googleusercontent.com/-YS4y-tdNmSmzZg5JXGrJ7ol5hjPL8tZFc0fnrIfXAnDvdy8Qi6zg7DPnG2IyUX9N0r9KKDEVgHmyAyrVRbh1g=s1000, http://lh3.googleusercontent.com/qe6oM-5npnJOL6dgK1AnQreRI3zLFGpl8BPPD-Og7_RlMfnaP1mgVeUz0XuZNDog2ffbEsftWBtDcIpSygQY2Sqa=s1000, ;SMALL;HOUSEHOLD, ;
6402924485804032;34.22510823238103;-84.01996797889845;North America;United States;Georgia;Forsyth County;;Cumming;;;CLEANED;http://www.trashout.me/illegal-dump/6402924485804032;http://lh3.googleusercontent.com/Nj2TPaoyHGFC0Dr-LxlzRm5_Gk65arSTHryRxTMwlDipI-MpSE78_Ss9L9iWJqta9-Ioc4Fw5gKzprxNcMlZ5kQ=s1000, http://lh3.googleusercontent.com/i7oatnEkxr9oClxyx-e136DgcSj6u8qIGMYaNxMPsY8imJCTkz3mNn2spTYtpEVV9p5u8GDe4JWnOAr-VPxVoVys=s1000, ;MEDIUM;PLASTIC, ;
6736860541878272;34.225417398879515;-84.02096383281426;North America;United States;Georgia;Forsyth County;;Cumming;;;CLEANED;http://www.trashout.me/illegal-dump/6736860541878272;http://lh3.googleusercontent.com/cZGZP8tDjR2rQ9W6T_wXJnShvyrVY8F5Hk-kQbKaO53pW1dyA0aX4Llc5DE0D9_1C0YhXb9HqGXOCBdBplk3Mf4=s1000, http://lh3.googleusercontent.com/y2ll9pMmEqIDDyvlbRvDKPeEcdstUw128qb8Ab3q9JNuY82V_zi-KCNptzg65kPHXFUisyhCyaDK1l5bqmjjXNY=s1000, ;SMALL;PLASTIC, ;
5578616175853568;34.22534958928286;-84.02264063254373;North America;United States;Georgia;Forsyth County;;Cumming;;;CLEANED;http://www.trashout.me/illegal-dump/5578616175853568;http://lh3.googleusercontent.com/-JyHEEmaW87QDwNeaV6OLJCpdgH68UmAqqr5Fkt0odLeZh3uGxkpiRvfWCi1_ZQlNYtz2GVvvJKsDo7tidWdEp8=s1000, http://lh3.googleusercontent.com/xOyiq0C_eSdfu4GZjh30UonfmffOGgUhMUUqgPOlKiqT_09OEe-heSguKP-IKzyNWciLQE4dJtzUqxrQC2C6HLA=s1000, ;SMALL;PLASTIC, ;
6401232604233728;34.224973367559;-84.02243376717345;North America;United States;Georgia;Forsyth County;;Cumming;;;CLEANED;http://www.trashout.me/illegal-dump/6401232604233728;http://lh3.googleusercontent.com/0yT3jP6mwp3fzFEJ2NrbU2glcHOx4Min985ik8bbnv4DIGKaUkccgwSnnOub-JsA7yHLvK8FF7mfIJSPmPUiTY0=s1000, http://lh3.googleusercontent.com/Upo-fkE-3adhaWX7cDRiojrhEEv_qTsu4a7Blzn91b1-O5a9zIDgG_J6JFj9n0owMTSE0tlMn6QmEC8JdgJgZ1Ki=s1000, ;MEDIUM;PLASTIC, ;
6455385565167616;34.33289431038716;-83.86244301692011;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6455385565167616;http://lh3.googleusercontent.com/cCKPqyEJRN0SdUpb2RZcciQzH11vf3Li0pFpgBQTI8k1E-rdiUb6akBX6wrTUcG1fgIz2XfpBYz1xoj3NVjDkIg=s1000, http://lh3.googleusercontent.com/gEoHC8Xi0U1vi8yt1LKJKHPp6_eG7u7D7f-edKC29rle7c5jF-X6VV08XckuKOtarxxlWkfNjSz73wKPekgaYA=s1000, ;SMALL;PLASTIC, ;
6219512537939968;34.324575439127464;-83.89456037439768;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6219512537939968;http://lh3.googleusercontent.com/eKDzZIo-oFQVkXGE7KZjD9kh_M-Nt-5RUs6WTEeAqctYNTlseosZ1eKUiUdzQVWJmxQy-HStl3TGazgYMOmTqzk=s1000, http://lh3.googleusercontent.com/kajAKqTaG62SM5czxoQ95O4WTKkFcSCZzO6dOHhVPWM40D66HVw4B92diFewsuz4msd95lQyU4_UTzuK3Rj-d93p=s1000, ;SMALL;PLASTIC, ;
5977852176498688;34.32178028396733;-83.87884707197908;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5977852176498688;http://lh3.googleusercontent.com/qb7FUf8h0eg5FAihlorBHCKoOWSBV2jiOUFAkRc4czo5WfFhI6AJWc77qafml71rcabDSV-OBRjOsidzHqNHbW4=s1000, http://lh3.googleusercontent.com/9AEzH_jLPe_cs4MvPDY0pyfsOlibqpy1Zh27YrAdTDMK8kYxu_ihIBF2Y3tXvIt97xFFQW-UgyKlPzYhpxpzLs0=s1000, ;SMALL;PLASTIC, ;
6589635908075520;34.30354235231346;-83.89171681374674;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6589635908075520;http://lh3.googleusercontent.com/04fz-cdDnWQQ_XgabGR4fC-yX0Wyzj3IMsHvku0XiE1TPN9O7vVD4yXxsZQ19C_HrqiSfxAV-jqy4od9FhYu9jRB=s1000, http://lh3.googleusercontent.com/Nh45I82GNrz_tj65rPdPkrABOgaoAnMVWhiW0a9eNtWBUFEKUXf_Cfo6_T2SbxyQEOH6R0cBpusQIe05vu_Usaw=s1000, ;SMALL;CONSTRUCTION, ;
6506470979928064;34.23311567402839;-84.02409648530559;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6506470979928064;http://lh3.googleusercontent.com/aejrHddkV5kNwFzqiZFWsKFYSwimsJtShsQtDUptsXH3bnwwROio5xwWh8pyJE04KyxN7cqDrhP3KXb2OxY0QI4=s1000, http://lh3.googleusercontent.com/UmUaXsc4L_Am1aXEPavvwUXYfEBx_2AewpkD8rzThYI-ADHNXs3sPVpgCCPnsQ5qlJK4obGxeX_yF4mP-pTS8IE=s1000, ;LARGE;CONSTRUCTION, ;
4884456582152192;34.30617506619012;-83.89404698282843;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4884456582152192;http://lh3.googleusercontent.com/ZOLTPHGqXtz15uFspT3ZMU5sPhItkeaIKZ_rPqcqVLZ9Rtm51IjWlVwCyhfQnMgtMWuRyaG6t12lVD5Ec6bl10I=s1000, http://lh3.googleusercontent.com/AZ-5Rjv2Zu3vLDwjT1YVrJEY9e7CoRTGAO1cjUWDaXxuBn6RbPHQ_ckNIWqg-SRVvb512wHzmyts2s1p1FBO3LQ=s1000, ;SMALL;PLASTIC, ;
5979993888784384;34.23180428336769;-84.02118293576316;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5979993888784384;http://lh3.googleusercontent.com/LAg7MLkiJqaZZDwWtpyC-17MQPvjGiKGBIuTbf4IikBZj9VlTV21xkO6fipkYsgTtMtdPnxs8ybi2A70c6YgFx8=s1000, http://lh3.googleusercontent.com/kkzLuFpxqLnwNP4SBWNXIpQ5zINp6Yoh8UjcPeuXLlKyeI4IGTl5tmXokGDGUEpFSBFkicg-Jm9I2iI41OVmjNw=s1000, ;MEDIUM;PLASTIC, ;
5374853263654912;34.306969628701275;-83.89534994967644;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5374853263654912;http://lh3.googleusercontent.com/hnumAcmnLak43JtOXebol4qpsJtULaBWkEbjNWyC0_ALc1uPwdVBx24YG7ZjkdnPoZuIuPLxPrvSi1L2QD6cmGQ=s1000, http://lh3.googleusercontent.com/ICZJdqZko4AWWFhZoUNHEEewdOlMDNCDqE2pBL9A7tP1TcO3SAryDMPpCUlAwmAXiUSGhmc3SK-skrY2nLh0_Z0T=s1000, ;SMALL;PLASTIC, ;
4871843873816576;34.22926259695946;-84.02123599321024;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4871843873816576;http://lh3.googleusercontent.com/1mP0OR2YMzSR4jyU1vJpHVEpaGh1x0XPAqTWGGGLN1DLUs8U7u73c85ounS89ceWcsHFJRcwNgoSIrNkfO66KQ=s1000, http://lh3.googleusercontent.com/NBhbk_hwukguOfPQDmyNMzOybhokI-Z7S5sdqlRy1YYR5eDobnSYdj-odrvjbcLkrUyntvqArb-mh8-GS2Ug0zOS=s1000, ;SMALL;DANGEROUS, HOUSEHOLD, ;
5395256774230016;34.22767837535052;-84.0231202450432;North America;United States;Georgia;Forsyth County;;Cumming;;;UNCONFIRMED;http://www.trashout.me/illegal-dump/5395256774230016;http://lh3.googleusercontent.com/7DL-biHghl4ht2O4JgnUI-0VuwxfLN3FCaJSjvNE_VO8dXmoi7a7v0EBXI-sx982rAVX-6-bmHiCTIMYe94lQFU=s1000, http://lh3.googleusercontent.com/0-9G5k6P5NODyQ4_VCpCsKY7uOyuyu-H1pkc6GGkQeuZFirh2ce3Hv3iyhYtTyHCyh2_eGUZcYFk_vtSyn5Peg=s1000, ;SMALL;PLASTIC, ;
5083431813775360;34.22727214641331;-84.02409849696235;North America;United States;Georgia;Forsyth County;;Cumming;;;CLEANED;http://www.trashout.me/illegal-dump/5083431813775360;http://lh3.googleusercontent.com/ZjxC5-hwD5LTOPaKNvuFqhuib3jVXK5mU9xYZOM70uWAyfAbcBwcywF3R3q-zr1GTBUjern0dLLo96gVdD3nHhE=s1000, http://lh3.googleusercontent.com/NGWk3zNbwiQkZAH-40RpobeCvTrd9s0FltQ8SDYMytxj9ifmr2xW_cMLWguc7WhFdfqmSvdgeZlZAEGx4zTluEo=s1000, ;SMALL;PLASTIC, ;
5699840017170432;34.30091714024013;-83.89922565788393;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5699840017170432;http://lh3.googleusercontent.com/b8umZdI-46CjTsbIUAH5JVwC9y2uP0yLIu6jMCAjp0AR369RIG1bNWsdFZr6IMEK4fAooJTCJibyiz5_lbHtew=s1000, http://lh3.googleusercontent.com/EV_djAk9RyWEMlQVz0HfhApeWVN1_xIWTc1MYGCLein_rI3Y64P0D5RSewbgWEHXSoaP3yetFFPowiat9Fugew=s1000, ;SMALL;CONSTRUCTION, ;
6297274799882240;34.29971173874503;-83.9027278684861;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6297274799882240;http://lh3.googleusercontent.com/HBVqpthQ7KpmEk46Q3rz8eQD3rK9CeGhaMNgRNWLbw_XRy9czZmS-UwwLUtuTZ63mYrzzqrdEHAlsG6lcIC_wg=s1000, http://lh3.googleusercontent.com/gM_ka_caETLJwlOuMJ7SUDymyy-9XO1ZOLdooEs2jusVKux0OiZaBRbaTsW5R3f1Xxu7D7U9pktt7-RttvL7yg=s1000, ;SMALL;CONSTRUCTION, ;
5135568958652416;34.26151745955857;-83.9488341194428;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5135568958652416;http://lh3.googleusercontent.com/gAzZs_JYoUdhAYgBNY-fDHMF6Fohy-H_b-YCgPXqsvkdJBAltjp-mRBBT2cz4W4ewjIkrDQi0Uxi6oKm8kUWO1c=s1000, http://lh3.googleusercontent.com/Cej7kwAg8zyXD4ViDOQIAAtpC4XREQGPt4ASdkhyhU6l4qJmd_oqIdJ4M9QpcRjtkOWEQLR6q2bLIJ04G_qrHWqL=s1000, ;SMALL;HOUSEHOLD, ;
6026685954654208;34.224559930185066;-84.03182929389554;North America;United States;Georgia;Forsyth County;;Cumming;;;CLEANED;http://www.trashout.me/illegal-dump/6026685954654208;http://lh3.googleusercontent.com/haPQyupRwMyUMxkuWGoPqhNUJzaS8N-WJsqpZRu30f57itkGpsa8fAOlIHnuqW2K79XmjSnBITt6JrXp3KMbaq4=s1000, http://lh3.googleusercontent.com/VIyOCjIVyw4zNM3HFL2bYzjvKRxd2kz4Vhs_5GstUxJuoBB965810_GM-06taYN98tIq-i-U_noBRg8QYYXnIxo=s1000, ;MEDIUM;PLASTIC, ;
4900786047811584;34.26623123235466;-83.94415165305504;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4900786047811584;http://lh3.googleusercontent.com/sW0VkylO34A1a5KGyWZmKvycSUYTGfBl6eM1OjRe26WXQCFfA_pk3HLMvwPrriYCI4dtKIpFp0gTJPlvPJ4w0fU=s1000, http://lh3.googleusercontent.com/FFFfMy7yZhhH5dmuzLw8qLIN_zCwYgDtVG__zRspo9CRq4dR4y0NNpQehMc6mY95Pu0DKnXGopRENBTg2RBfV94=s1000, ;LARGE;PLASTIC, CONSTRUCTION, ;
5656562584518656;34.299623393485604;-83.90686911538607;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5656562584518656;http://lh3.googleusercontent.com/dUA6H1j-u_mI4khUeyRbta2UKPXwnq2AqdMOt2p6n828LsATy1EiN66Kx3Zn22TM0Nj-lte9BLzcyM_AtW8-DRM=s1000, http://lh3.googleusercontent.com/3VwcmDrW5j62d_mlHCSASRheHnbdctlzY9XjMN3VQVbY8cu5c5Xmd1a-fbEkAEyeSubtjUF9buKeglBUFnF3JIg=s1000, ;SMALL;CONSTRUCTION, ;
4795290376732672;34.224412115322636;-84.03578354053575;North America;United States;Georgia;Forsyth County;;Cumming;;;CLEANED;http://www.trashout.me/illegal-dump/4795290376732672;http://lh3.googleusercontent.com/CaqW4VnecK4ItNT3jgShGM0zv0oK90QuaCESVDiCnWa8CUGp0-QIDa44sUxmUWN2OVlikKnkiNK2dXpTP3MLUA=s1000, http://lh3.googleusercontent.com/IClQuMtjJVDRE-IA7wnkYvxzVSJN7iTDjapy8BRiOrraU7muGq3uX_1Axls5ci4Dc4et0Qo537OHWFIc-h1ZT31R=s1000, ;MEDIUM;PLASTIC, ;
6308160931364864;34.26892220045838;-83.95063170239698;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6308160931364864;http://lh3.googleusercontent.com/SkZEXpsaG53AQ1cNuOBI0Ra2C6ngymg9zLXT5Zk-FmEYi6rp204JBasaxeSTAoGe8ROoNpfk3Rly8s4ghgGe4MHB=s1000, http://lh3.googleusercontent.com/TGCVaNymJjV4QmjkQAc02Wtt9OZ0jjOnxhV65vrn1mmhMFCthq7fs3JbdsK3WI_nb9NJwWsY_85qJtYhIOfHIBR1=s1000, ;MEDIUM;PLASTIC, ;
6720186807746560;34.27050298548701;-83.94870143391559;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6720186807746560;http://lh3.googleusercontent.com/uOlYRTphWznvGEbmewk27kZvHKTJqexIxzce9F6FZUkglBS3JbiI3ds-UZrjXqq1Is88Bv8-4DCDujjWz25POs0=s1000, http://lh3.googleusercontent.com/0cVvF280f75hmvo2bWxsis3_70bb0nnEs0JZ_ADFnCZePa00oA94AcGbvFvCwAbOsnBJHGdsN6b8Xizw52MQYlFS=s1000, ;SMALL;HOUSEHOLD, ;
